"","value","variable","management"
"6019",0.0476416795770261,"transitivity","conventional"
"6020",0.0533799099560925,"transitivity","conventional"
"6021",0.050252642249114,"transitivity","conventional"
"6022",0.0539744992358401,"transitivity","conventional"
"6023",0.0612182091588851,"transitivity","conventional"
"6024",0.052902884395383,"transitivity","conventional"
"6025",0.0605305780598325,"transitivity","conventional"
"6026",0.0661443671199621,"transitivity","conventional"
"6027",0.0475961357535685,"transitivity","conventional"
"6028",0.0463352333967965,"transitivity","conventional"
"6029",0.0516219009119879,"transitivity","conventional"
"6030",0.0426400182225216,"transitivity","conventional"
"6031",0.0548896271848847,"transitivity","conventional"
"6032",0.0569827154884096,"transitivity","conventional"
"6033",0.0496231182154016,"transitivity","conventional"
"6034",0.0574318093931656,"transitivity","conventional"
"6035",0.0517855818522545,"transitivity","conventional"
"6036",0.0534758049377779,"transitivity","conventional"
"6037",0.0545079914548403,"transitivity","conventional"
"6038",0.0518616564572505,"transitivity","conventional"
"6039",0.0539325209344513,"transitivity","conventional"
"6040",0.0588086489181609,"transitivity","conventional"
"6041",0.0366073302615111,"transitivity","conventional"
"6042",0.053374186114475,"transitivity","conventional"
"6043",0.046934129660926,"transitivity","conventional"
"6044",0.0504014907377257,"transitivity","conventional"
"6045",0.0515236437074253,"transitivity","conventional"
"6046",0.052807242521302,"transitivity","conventional"
"6047",0.0419060348295512,"transitivity","conventional"
"6048",0.0573696857609041,"transitivity","conventional"
"6049",0.0504504046570778,"transitivity","conventional"
"6050",0.0425818871704046,"transitivity","conventional"
"6051",0.0507334897893355,"transitivity","conventional"
"6052",0.0453770593227829,"transitivity","conventional"
"6053",0.0538097266466727,"transitivity","conventional"
"6054",0.0422785410668636,"transitivity","conventional"
"6055",0.0548338552479958,"transitivity","conventional"
"6056",0.0633405881352527,"transitivity","conventional"
"6057",0.0492432967925326,"transitivity","conventional"
"6058",0.0394781717088661,"transitivity","conventional"
"6059",0.0407469671328895,"transitivity","conventional"
"6060",0.0596177262940436,"transitivity","conventional"
"6061",0.0431179394286773,"transitivity","conventional"
"6062",0.0544878134235431,"transitivity","conventional"
"6063",0.0517422672681853,"transitivity","conventional"
"6064",0.0521148523972345,"transitivity","conventional"
"6065",0.0704004473887198,"transitivity","conventional"
"6066",0.0451641117498962,"transitivity","conventional"
"6067",0.0426455838790657,"transitivity","conventional"
"6068",0.0457779211374263,"transitivity","conventional"
"6069",0.0487626465800421,"transitivity","conventional"
"6070",0.0545781158346775,"transitivity","conventional"
"6071",0.0474385964000291,"transitivity","conventional"
"6072",0.0426053047472365,"transitivity","conventional"
"6073",0.0553483309000369,"transitivity","conventional"
"6074",0.0472078613970205,"transitivity","conventional"
"6075",0.0420739846098163,"transitivity","conventional"
"6076",0.0491408114694773,"transitivity","conventional"
"6077",0.0364702967195477,"transitivity","conventional"
"6078",0.0422014825549352,"transitivity","conventional"
"6079",0.04995486884855,"transitivity","conventional"
"6080",0.0544150627064684,"transitivity","conventional"
"6081",0.0482717804841285,"transitivity","conventional"
"6082",0.0384927700850572,"transitivity","conventional"
"6083",0.0534092014209575,"transitivity","conventional"
"6084",0.0607693424261304,"transitivity","conventional"
"6085",0.0587074926258646,"transitivity","conventional"
"6086",0.0458340296631293,"transitivity","conventional"
"6087",0.0509230585113667,"transitivity","conventional"
"6088",0.0527072299722411,"transitivity","conventional"
"6089",0.0540109674297049,"transitivity","conventional"
"6090",0.053312554623712,"transitivity","conventional"
"6091",0.0617288432366079,"transitivity","conventional"
"6092",0.0607857673568206,"transitivity","conventional"
"6093",0.0627121759086094,"transitivity","conventional"
"6094",0.0625697924592351,"transitivity","conventional"
"6095",0.0632825282516811,"transitivity","conventional"
"6096",0.0500183074569771,"transitivity","conventional"
"6097",0.0549034785404344,"transitivity","conventional"
"6098",0.0512793997144032,"transitivity","conventional"
"6099",0.0524113675815233,"transitivity","conventional"
"6100",0.0538781856865811,"transitivity","conventional"
"6101",0.0426714414570153,"transitivity","conventional"
"6102",0.0574679301760657,"transitivity","conventional"
"6103",0.0573617582877786,"transitivity","conventional"
"6104",0.0485765209092641,"transitivity","conventional"
"6105",0.0465255325779274,"transitivity","conventional"
"6106",0.0608220941172258,"transitivity","conventional"
"6107",0.0435696484659737,"transitivity","conventional"
"6108",0.0506014765905741,"transitivity","conventional"
"6109",0.051386002374888,"transitivity","conventional"
"6110",0.050254547122067,"transitivity","conventional"
"6111",0.0466087321442417,"transitivity","conventional"
"6112",0.0555421133014356,"transitivity","conventional"
"6113",0.0579703104357231,"transitivity","conventional"
"6114",0.0561315191856974,"transitivity","conventional"
"6115",0.0612446195700844,"transitivity","conventional"
"6116",0.0540226990259264,"transitivity","conventional"
"6117",0.0616895555928516,"transitivity","conventional"
"6118",0.0621003185604236,"transitivity","conventional"
"6119",0.0475396494632693,"transitivity","conventional"
"6120",0.0473705306359765,"transitivity","conventional"
"6121",0.0482877915766029,"transitivity","conventional"
"6122",0.0531708395223672,"transitivity","conventional"
"6123",0.0648634751854699,"transitivity","conventional"
"6124",0.0475176183806584,"transitivity","conventional"
"6125",0.0463061444175,"transitivity","conventional"
"6126",0.0570976815138825,"transitivity","conventional"
"6127",0.0462006461259393,"transitivity","conventional"
"6128",0.0491543063695826,"transitivity","conventional"
"6129",0.057586039165147,"transitivity","conventional"
"6130",0.0669558659222904,"transitivity","conventional"
"6131",0.0414784057061113,"transitivity","conventional"
"6132",0.0519633857573068,"transitivity","conventional"
"6133",0.0508221113350719,"transitivity","conventional"
"6134",0.0502202938249658,"transitivity","conventional"
"6135",0.0481861515618585,"transitivity","conventional"
"6136",0.052081383182438,"transitivity","conventional"
"6137",0.0566907861038168,"transitivity","conventional"
"6138",0.0579570245140615,"transitivity","conventional"
"6139",0.0689691131901878,"transitivity","conventional"
"6140",0.0488333365282739,"transitivity","conventional"
"6141",0.0409038206385957,"transitivity","conventional"
"6142",0.0377685991889345,"transitivity","conventional"
"6143",0.0470861966851809,"transitivity","conventional"
"6144",0.0639384387560656,"transitivity","conventional"
"6145",0.0570732357278708,"transitivity","conventional"
"6146",0.0592119242750629,"transitivity","conventional"
"6147",0.0486011239073112,"transitivity","conventional"
"6148",0.0401973275085647,"transitivity","conventional"
"6149",0.0510219898460777,"transitivity","conventional"
"6150",0.0400508350424301,"transitivity","conventional"
"6151",0.0550412607485448,"transitivity","conventional"
"6152",0.0585674973246325,"transitivity","conventional"
"6153",0.0573890321663133,"transitivity","conventional"
"6154",0.0493600099562863,"transitivity","conventional"
"6155",0.0525963613604297,"transitivity","conventional"
"6156",0.0502980017060248,"transitivity","conventional"
"6157",0.0600448160694568,"transitivity","conventional"
"6158",0.0476629333241345,"transitivity","conventional"
"6159",0.0368850085754536,"transitivity","conventional"
"6160",0.0462699751785479,"transitivity","conventional"
"6161",0.05156433974554,"transitivity","conventional"
"6162",0.0575317005190929,"transitivity","conventional"
"6163",0.0572917711866105,"transitivity","conventional"
"6164",0.0554245142288706,"transitivity","conventional"
"6165",0.046312587431874,"transitivity","conventional"
"6166",0.0395602655602539,"transitivity","conventional"
"6167",0.0509707332460511,"transitivity","conventional"
"6168",0.0512880980236235,"transitivity","conventional"
"6169",0.0563731446029247,"transitivity","conventional"
"6170",0.0548652300156263,"transitivity","conventional"
"6171",0.0399303645990316,"transitivity","conventional"
"6172",0.0491679159801629,"transitivity","conventional"
"6173",0.0640576602398399,"transitivity","conventional"
"6174",0.0560476951513046,"transitivity","conventional"
"6175",0.0591463576926069,"transitivity","conventional"
"6176",0.0640585628458953,"transitivity","conventional"
"6177",0.043041388824714,"transitivity","conventional"
"6178",0.0497637150733144,"transitivity","conventional"
"6179",0.0580553375475028,"transitivity","conventional"
"6180",0.0643974040380018,"transitivity","conventional"
"6181",0.0417349220356357,"transitivity","conventional"
"6182",0.0552877670508716,"transitivity","conventional"
"6183",0.0547107028986967,"transitivity","conventional"
"6184",0.0564969830298381,"transitivity","conventional"
"6185",0.0655140717417096,"transitivity","conventional"
"6186",0.0532198743405834,"transitivity","conventional"
"6187",0.0557960093976566,"transitivity","conventional"
"6188",0.0693719509826338,"transitivity","conventional"
"6189",0.0472749400649716,"transitivity","conventional"
"6190",0.0390708406418689,"transitivity","conventional"
"6191",0.0589946508165811,"transitivity","conventional"
"6192",0.0517077611695126,"transitivity","conventional"
"6193",0.0440684316981846,"transitivity","conventional"
"6194",0.0488668279700749,"transitivity","conventional"
"6195",0.0443707994371006,"transitivity","conventional"
"6196",0.0462514891805157,"transitivity","conventional"
"6197",0.0584102625445148,"transitivity","conventional"
"6198",0.0532876526889266,"transitivity","conventional"
"6199",0.064249249490782,"transitivity","conventional"
"6200",0.0593813039698439,"transitivity","conventional"
"6201",0.042881118719694,"transitivity","conventional"
"6202",0.0609846783556948,"transitivity","conventional"
"6203",0.0505425754854448,"transitivity","conventional"
"6204",0.0586252190352576,"transitivity","conventional"
"6205",0.0433475385500685,"transitivity","conventional"
"6206",0.0457542426199378,"transitivity","conventional"
"6207",0.0582739681313062,"transitivity","conventional"
"6208",0.0477316276494205,"transitivity","conventional"
"6209",0.0454617224185111,"transitivity","conventional"
"6210",0.0512974812089842,"transitivity","conventional"
"6211",0.0431299797248727,"transitivity","conventional"
"6212",0.03727308052949,"transitivity","conventional"
"6213",0.0602685936409799,"transitivity","conventional"
"6214",0.0624486437617267,"transitivity","conventional"
"6215",0.0622287397513859,"transitivity","conventional"
"6216",0.0546326744695812,"transitivity","conventional"
"6217",0.0564515043835219,"transitivity","conventional"
"6218",0.0461225653023058,"transitivity","conventional"
"6219",0.0522012675705677,"transitivity","conventional"
"6220",0.0572883608761384,"transitivity","conventional"
"6221",0.0524636253152657,"transitivity","conventional"
"6222",0.0501501891478542,"transitivity","conventional"
"6223",0.0496655589153703,"transitivity","conventional"
"6224",0.0375769781558545,"transitivity","conventional"
"6225",0.053341429200414,"transitivity","conventional"
"6226",0.0595118925087203,"transitivity","conventional"
"6227",0.0498942422826851,"transitivity","conventional"
"6228",0.0486647208697183,"transitivity","conventional"
"6229",0.0405918533429082,"transitivity","conventional"
"6230",0.0456019888614509,"transitivity","conventional"
"6231",0.0489349182161484,"transitivity","conventional"
"6232",0.057592787229957,"transitivity","conventional"
"6233",0.0534903373918464,"transitivity","conventional"
"6234",0.0415418989912711,"transitivity","conventional"
"6235",0.0425744859182072,"transitivity","conventional"
"6236",0.0551883552079257,"transitivity","conventional"
"6237",0.053302276211339,"transitivity","conventional"
"6238",0.0503097798281525,"transitivity","conventional"
"6239",0.0448759015700766,"transitivity","conventional"
"6240",0.0438206723017121,"transitivity","conventional"
"6241",0.0410434527735402,"transitivity","conventional"
"6242",0.0707659071775459,"transitivity","conventional"
"6243",0.0531116067961941,"transitivity","conventional"
"6244",0.0507033135781497,"transitivity","conventional"
"6245",0.0532239988633315,"transitivity","conventional"
"6246",0.0696073330540116,"transitivity","conventional"
"6247",0.0463780729449019,"transitivity","conventional"
"6248",0.049718528349871,"transitivity","conventional"
"6249",0.0489676600323945,"transitivity","conventional"
"6250",0.0404157535317485,"transitivity","conventional"
"6251",0.0497035342231334,"transitivity","conventional"
"6252",0.0580178396965575,"transitivity","conventional"
"6253",0.0566750512124039,"transitivity","conventional"
"6254",0.0610967208379602,"transitivity","conventional"
"6255",0.0588750741438223,"transitivity","conventional"
"6256",0.0555001916083999,"transitivity","conventional"
"6257",0.056644624064758,"transitivity","conventional"
"6258",0.0533787013924459,"transitivity","conventional"
"6259",0.0468189643881472,"transitivity","conventional"
"6260",0.0404064259438705,"transitivity","conventional"
"6261",0.0452577274552321,"transitivity","conventional"
"6262",0.0452009429084141,"transitivity","conventional"
"6263",0.051816226196099,"transitivity","conventional"
"6264",0.0434878075716424,"transitivity","conventional"
"6265",0.0507374690704357,"transitivity","conventional"
"6266",0.067365541393798,"transitivity","conventional"
"6267",0.0507766621763284,"transitivity","conventional"
"6268",0.0420597664655703,"transitivity","conventional"
"6269",0.0542445821627319,"transitivity","conventional"
"6270",0.0577550750733381,"transitivity","conventional"
"6271",0.053960567222269,"transitivity","conventional"
"6272",0.0413644991692057,"transitivity","conventional"
"6273",0.0516207990163293,"transitivity","conventional"
"6274",0.0652518840053287,"transitivity","conventional"
"6275",0.0484006087086827,"transitivity","conventional"
"6276",0.0429835244928807,"transitivity","conventional"
"6277",0.0486364326422676,"transitivity","conventional"
"6278",0.0575805656353361,"transitivity","conventional"
"6279",0.0410005426759671,"transitivity","conventional"
"6280",0.0542480851778854,"transitivity","conventional"
"6281",0.0534329400906827,"transitivity","conventional"
"6282",0.0572433792929715,"transitivity","conventional"
"6283",0.0609711873744496,"transitivity","conventional"
"6284",0.0611702443230624,"transitivity","conventional"
"6285",0.0419508901100411,"transitivity","conventional"
"6286",0.0622011239444071,"transitivity","conventional"
"6287",0.0522950546384151,"transitivity","conventional"
"6288",0.0497591313786539,"transitivity","conventional"
"6289",0.0525909826081556,"transitivity","conventional"
"6290",0.0461402469196594,"transitivity","conventional"
"6291",0.0559719385679041,"transitivity","conventional"
"6292",0.0438623929789124,"transitivity","conventional"
"6293",0.0577820707132483,"transitivity","conventional"
"6294",0.0494974718190721,"transitivity","conventional"
"6295",0.0535690789377149,"transitivity","conventional"
"6296",0.0391836313948673,"transitivity","conventional"
"6297",0.0413218742944867,"transitivity","conventional"
"6298",0.0411910904524639,"transitivity","conventional"
"6299",0.0555414145219339,"transitivity","conventional"
"6300",0.0565101939211299,"transitivity","conventional"
"6301",0.0501526716367384,"transitivity","conventional"
"6302",0.0498466865224099,"transitivity","conventional"
"6303",0.0454536255453078,"transitivity","conventional"
"6304",0.0624201645153886,"transitivity","conventional"
"6305",0.0395370757311637,"transitivity","conventional"
"6306",0.0471610252357484,"transitivity","conventional"
"6307",0.0574723925255707,"transitivity","conventional"
"6308",0.0501435570280526,"transitivity","conventional"
"6309",0.0489069006329068,"transitivity","conventional"
"6310",0.0446872263489358,"transitivity","conventional"
"6311",0.0542917282039675,"transitivity","conventional"
"6312",0.0569205924467493,"transitivity","conventional"
"6313",0.0513177600281206,"transitivity","conventional"
"6314",0.0444933012364159,"transitivity","conventional"
"6315",0.0467332156384335,"transitivity","conventional"
"6316",0.0622352126019172,"transitivity","conventional"
"6317",0.0522379092965393,"transitivity","conventional"
"6318",0.0581462872462981,"transitivity","conventional"
"6319",0.0440409192602749,"transitivity","conventional"
"6320",0.0576581613184666,"transitivity","conventional"
"6321",0.0508888241680396,"transitivity","conventional"
"6322",0.0507249374156157,"transitivity","conventional"
"6323",0.050366809175053,"transitivity","conventional"
"6324",0.0483114101162327,"transitivity","conventional"
"6325",0.0527303873531286,"transitivity","conventional"
"6326",0.0491319079817833,"transitivity","conventional"
"6327",0.0498331702760965,"transitivity","conventional"
"6328",0.0542929609921279,"transitivity","conventional"
"6329",0.0495607678139719,"transitivity","conventional"
"6330",0.0499055105564077,"transitivity","conventional"
"6331",0.0585926906688348,"transitivity","conventional"
"6332",0.0367463922629449,"transitivity","conventional"
"6333",0.0416456973118707,"transitivity","conventional"
"6334",0.0508730329326424,"transitivity","conventional"
"6335",0.0478357177887808,"transitivity","conventional"
"6336",0.059057293947583,"transitivity","conventional"
"6337",0.0451952695213473,"transitivity","conventional"
"6338",0.0382778896169019,"transitivity","conventional"
"6339",0.0442053873480962,"transitivity","conventional"
"6340",0.0561782498147467,"transitivity","conventional"
"6341",0.0539187449192368,"transitivity","conventional"
"6342",0.0502285868440348,"transitivity","conventional"
"6343",0.0457429644948904,"transitivity","conventional"
"6344",0.0560369411679793,"transitivity","conventional"
"6345",0.0612253115400368,"transitivity","conventional"
"6346",0.0507470187241427,"transitivity","conventional"
"6347",0.0462415164290502,"transitivity","conventional"
"6348",0.050682680319821,"transitivity","conventional"
"6349",0.0540959116916986,"transitivity","conventional"
"6350",0.0552331096156696,"transitivity","conventional"
"6351",0.0429763040366645,"transitivity","conventional"
"6352",0.0379065078257432,"transitivity","conventional"
"6353",0.0518279007957441,"transitivity","conventional"
"6354",0.0527477186413171,"transitivity","conventional"
"6355",0.0476479148913513,"transitivity","conventional"
"6356",0.0592885335549284,"transitivity","conventional"
"6357",0.0577491166895833,"transitivity","conventional"
"6358",0.0480304491732561,"transitivity","conventional"
"6359",0.0475814084875001,"transitivity","conventional"
"6360",0.0504314411934265,"transitivity","conventional"
"6361",0.057794529510472,"transitivity","conventional"
"6362",0.0420218530922172,"transitivity","conventional"
"6363",0.049169301706806,"transitivity","conventional"
"6364",0.0464032735672338,"transitivity","conventional"
"6365",0.0408213593857903,"transitivity","conventional"
"6366",0.0484308162189166,"transitivity","conventional"
"6367",0.0348524400287687,"transitivity","conventional"
"6368",0.0547741121034815,"transitivity","conventional"
"6369",0.0448033217268278,"transitivity","conventional"
"6370",0.0682505729064731,"transitivity","conventional"
"6371",0.0621652465183152,"transitivity","conventional"
"6372",0.0549840453565536,"transitivity","conventional"
"6373",0.0547181711061714,"transitivity","conventional"
"6374",0.0559998124285024,"transitivity","conventional"
"6375",0.0526612552998766,"transitivity","conventional"
"6376",0.0581964816240548,"transitivity","conventional"
"6377",0.0490132550066121,"transitivity","conventional"
"6378",0.05159995563874,"transitivity","conventional"
"6379",0.0427388828739338,"transitivity","conventional"
"6380",0.0681624473903725,"transitivity","conventional"
"6381",0.0565273807564417,"transitivity","conventional"
"6382",0.0654045329346149,"transitivity","conventional"
"6383",0.0494350583241123,"transitivity","conventional"
"6384",0.0526787087507251,"transitivity","conventional"
"6385",0.0595731411417694,"transitivity","conventional"
"6386",0.046119782277807,"transitivity","conventional"
"6387",0.0486049915557736,"transitivity","conventional"
"6388",0.047431648559817,"transitivity","conventional"
"6389",0.0586637616665594,"transitivity","conventional"
"6390",0.072781605016288,"transitivity","conventional"
"6391",0.0401892353061214,"transitivity","conventional"
"6392",0.0492134019397139,"transitivity","conventional"
"6393",0.0548624932657115,"transitivity","conventional"
"6394",0.0496333288646964,"transitivity","conventional"
"6395",0.0491984456693199,"transitivity","conventional"
"6396",0.0514325367826716,"transitivity","conventional"
"6397",0.0501642356646127,"transitivity","conventional"
"6398",0.0539832702108133,"transitivity","conventional"
"6399",0.0632205007857547,"transitivity","conventional"
"6400",0.0602829445514951,"transitivity","conventional"
"6401",0.0432895049371474,"transitivity","conventional"
"6402",0.0453168797012617,"transitivity","conventional"
"6403",0.0430262747570085,"transitivity","conventional"
"6404",0.0624952098846805,"transitivity","conventional"
"6405",0.0510740033441322,"transitivity","conventional"
"6406",0.0523168149382511,"transitivity","conventional"
"6407",0.0520741441960362,"transitivity","conventional"
"6408",0.0397340539435306,"transitivity","conventional"
"6409",0.046988514942526,"transitivity","conventional"
"6410",0.0567547380943683,"transitivity","conventional"
"6411",0.057750404680527,"transitivity","conventional"
"6412",0.0467886263939768,"transitivity","conventional"
"6413",0.0423247367856309,"transitivity","conventional"
"6414",0.0569420825068336,"transitivity","conventional"
"6415",0.0459119516412573,"transitivity","conventional"
"6416",0.0410371873760554,"transitivity","conventional"
"6417",0.055993669859037,"transitivity","conventional"
"6418",0.0533662127647751,"transitivity","conventional"
"6419",0.0472886638323308,"transitivity","conventional"
"6420",0.0422513304439079,"transitivity","conventional"
"6421",0.0542082807525204,"transitivity","conventional"
"6422",0.0470275796057685,"transitivity","conventional"
"6423",0.0476348380575458,"transitivity","conventional"
"6424",0.0496948571547352,"transitivity","conventional"
"6425",0.0599233424638901,"transitivity","conventional"
"6426",0.0712761048482018,"transitivity","conventional"
"6427",0.038002272398132,"transitivity","conventional"
"6428",0.050579647789571,"transitivity","conventional"
"6429",0.0654763258516002,"transitivity","conventional"
"6430",0.0531327260047417,"transitivity","conventional"
"6431",0.0473249394604027,"transitivity","conventional"
"6432",0.0523485103788947,"transitivity","conventional"
"6433",0.0442777677854865,"transitivity","conventional"
"6434",0.0512049424004265,"transitivity","conventional"
"6435",0.0492114458621639,"transitivity","conventional"
"6436",0.0469491441888439,"transitivity","conventional"
"6437",0.0517929564888754,"transitivity","conventional"
"6438",0.0532226823025806,"transitivity","conventional"
"6439",0.0615529943734077,"transitivity","conventional"
"6440",0.0470070437159065,"transitivity","conventional"
"6441",0.0453364192708236,"transitivity","conventional"
"6442",0.0549729440803207,"transitivity","conventional"
"6443",0.0544931597629275,"transitivity","conventional"
"6444",0.0527955979424735,"transitivity","conventional"
"6445",0.0614216076243938,"transitivity","conventional"
"6446",0.0383770596983853,"transitivity","conventional"
"6447",0.0461396158721695,"transitivity","conventional"
"6448",0.0523818747099772,"transitivity","conventional"
"6449",0.0579998533394583,"transitivity","conventional"
"6450",0.0443985619761204,"transitivity","conventional"
"6451",0.0449397350555571,"transitivity","conventional"
"6452",0.0410072194923467,"transitivity","conventional"
"6453",0.0510101645472195,"transitivity","conventional"
"6454",0.0603501610233186,"transitivity","conventional"
"6455",0.0479087785367527,"transitivity","conventional"
"6456",0.0532878811896188,"transitivity","conventional"
"6457",0.0535208270705197,"transitivity","conventional"
"6458",0.0501727270232915,"transitivity","conventional"
"6459",0.0612127554540039,"transitivity","conventional"
"6460",0.0413955583007948,"transitivity","conventional"
"6461",0.0572257345201556,"transitivity","conventional"
"6462",0.0794975810101223,"transitivity","conventional"
"6463",0.062500073806578,"transitivity","conventional"
"6464",0.0471813443058547,"transitivity","conventional"
"6465",0.0410535816323676,"transitivity","conventional"
"6466",0.0444147939711974,"transitivity","conventional"
"6467",0.036048598005988,"transitivity","conventional"
"6468",0.0400379944722409,"transitivity","conventional"
"6469",0.0379253683152053,"transitivity","conventional"
"6470",0.0447121052959553,"transitivity","conventional"
"6471",0.0470693726101564,"transitivity","conventional"
"6472",0.0491258089187484,"transitivity","conventional"
"6473",0.0652399353431929,"transitivity","conventional"
"6474",0.0553668801004338,"transitivity","conventional"
"6475",0.0467845924495475,"transitivity","conventional"
"6476",0.0470206858056401,"transitivity","conventional"
"6477",0.0565259019233873,"transitivity","conventional"
"6478",0.0503504631897248,"transitivity","conventional"
"6479",0.0436958073959002,"transitivity","conventional"
"6480",0.0514401813024804,"transitivity","conventional"
"6481",0.0515947669136146,"transitivity","conventional"
"6482",0.0531626253707555,"transitivity","conventional"
"6483",0.0464082531291999,"transitivity","conventional"
"6484",0.0475743884798683,"transitivity","conventional"
"6485",0.0493578988191466,"transitivity","conventional"
"6486",0.0508406153377307,"transitivity","conventional"
"6487",0.048658176751879,"transitivity","conventional"
"6488",0.0467955261237483,"transitivity","conventional"
"6489",0.039219162208083,"transitivity","conventional"
"6490",0.051975435669819,"transitivity","conventional"
"6491",0.0455410312439498,"transitivity","conventional"
"6492",0.0508732780906493,"transitivity","conventional"
"6493",0.0405587707831836,"transitivity","conventional"
"6494",0.0614201229420403,"transitivity","conventional"
"6495",0.0409477423952065,"transitivity","conventional"
"6496",0.0545360225397479,"transitivity","conventional"
"6497",0.0509310653774361,"transitivity","conventional"
"6498",0.0521528600728645,"transitivity","conventional"
"6499",0.04830235241973,"transitivity","conventional"
"6500",0.0441407209194781,"transitivity","conventional"
"6501",0.0420281491597863,"transitivity","conventional"
"6502",0.054809006490924,"transitivity","conventional"
"6503",0.0479515400782895,"transitivity","conventional"
"6504",0.0592641048822274,"transitivity","conventional"
"6505",0.052956828146162,"transitivity","conventional"
"6506",0.0539237954819361,"transitivity","conventional"
"6507",0.0566430250706293,"transitivity","conventional"
"6508",0.0469344450748207,"transitivity","conventional"
"6509",0.0603393156790909,"transitivity","conventional"
"6510",0.0575531975139687,"transitivity","conventional"
"6511",0.0597199004051832,"transitivity","conventional"
"6512",0.0444494353522103,"transitivity","conventional"
"6513",0.0621167343236193,"transitivity","conventional"
"6514",0.0517813759082041,"transitivity","conventional"
"6515",0.0515908840253512,"transitivity","conventional"
"6516",0.0479070697356542,"transitivity","conventional"
"6517",0.0492272496861998,"transitivity","conventional"
"6518",0.0516374470331785,"transitivity","conventional"
"6519",0.0464261665586591,"transitivity","conventional"
"6520",0.0574700844551629,"transitivity","conventional"
"6521",0.0595151373823889,"transitivity","conventional"
"6522",0.0472035949571792,"transitivity","conventional"
"6523",0.0492573456672344,"transitivity","conventional"
"6524",0.059258093543872,"transitivity","conventional"
"6525",0.050440157165644,"transitivity","conventional"
"6526",0.0482915291870912,"transitivity","conventional"
"6527",0.0652149428638922,"transitivity","conventional"
"6528",0.0564852092481489,"transitivity","conventional"
"6529",0.0443287308822623,"transitivity","conventional"
"6530",0.0492648969236507,"transitivity","conventional"
"6531",0.0539066080880036,"transitivity","conventional"
"6532",0.0436485345786899,"transitivity","conventional"
"6533",0.0414467566723777,"transitivity","conventional"
"6534",0.04266975196259,"transitivity","conventional"
"6535",0.0419550422564571,"transitivity","conventional"
"6536",0.0452063516179006,"transitivity","conventional"
"6537",0.0546569049934851,"transitivity","conventional"
"6538",0.0478614233774947,"transitivity","conventional"
"6539",0.047347274250974,"transitivity","conventional"
"6540",0.0525934738348829,"transitivity","conventional"
"6541",0.044539103240544,"transitivity","conventional"
"6542",0.0687756567361599,"transitivity","conventional"
"6543",0.0451314458741997,"transitivity","conventional"
"6544",0.0663642117940775,"transitivity","conventional"
"6545",0.0461590818634955,"transitivity","conventional"
"6546",0.0515378158835603,"transitivity","conventional"
"6547",0.0575553507247716,"transitivity","conventional"
"6548",0.055742571017291,"transitivity","conventional"
"6549",0.0437390433640796,"transitivity","conventional"
"6550",0.0510015982360632,"transitivity","conventional"
"6551",0.0480714893409972,"transitivity","conventional"
"6552",0.065849932129166,"transitivity","conventional"
"6553",0.0564537418651206,"transitivity","conventional"
"6554",0.051198955967956,"transitivity","conventional"
"6555",0.0571921532621851,"transitivity","conventional"
"6556",0.0448389036979342,"transitivity","conventional"
"6557",0.0395640731204423,"transitivity","conventional"
"6558",0.055318285007343,"transitivity","conventional"
"6559",0.0655539901882912,"transitivity","conventional"
"6560",0.0573025498573458,"transitivity","conventional"
"6561",0.0530129906324769,"transitivity","conventional"
"6562",0.0568251707272184,"transitivity","conventional"
"6563",0.0551065453500551,"transitivity","conventional"
"6564",0.0637457941173988,"transitivity","conventional"
"6565",0.0512589911050565,"transitivity","conventional"
"6566",0.0466660319368377,"transitivity","conventional"
"6567",0.0485823263569808,"transitivity","conventional"
"6568",0.052394102262099,"transitivity","conventional"
"6569",0.0665565690631227,"transitivity","conventional"
"6570",0.041930639935218,"transitivity","conventional"
"6571",0.0637950718563256,"transitivity","conventional"
"6572",0.0601195755359506,"transitivity","conventional"
"6573",0.0538832293358716,"transitivity","conventional"
"6574",0.0488878070387426,"transitivity","conventional"
"6575",0.0550685523282391,"transitivity","conventional"
"6576",0.0417477990782193,"transitivity","conventional"
"6577",0.0409695680567865,"transitivity","conventional"
"6578",0.0532794978607957,"transitivity","conventional"
"6579",0.0528054481752702,"transitivity","conventional"
"6580",0.0399339791665467,"transitivity","conventional"
"6581",0.0527349792686664,"transitivity","conventional"
"6582",0.0570515160975489,"transitivity","conventional"
"6583",0.0525382309012678,"transitivity","conventional"
"6584",0.0511975321932217,"transitivity","conventional"
"6585",0.0536112205864885,"transitivity","conventional"
"6586",0.0650099534683909,"transitivity","conventional"
"6587",0.0469676596783682,"transitivity","conventional"
"6588",0.0538597300623359,"transitivity","conventional"
"6589",0.0693748469880785,"transitivity","conventional"
"6590",0.0469303687586185,"transitivity","conventional"
"6591",0.0593554027067984,"transitivity","conventional"
"6592",0.0661051552141782,"transitivity","conventional"
"6593",0.0487696894057942,"transitivity","conventional"
"6594",0.0574152124083204,"transitivity","conventional"
"6595",0.0556889891035324,"transitivity","conventional"
"6596",0.0475551518637615,"transitivity","conventional"
"6597",0.0439727114894621,"transitivity","conventional"
"6598",0.0535667953231243,"transitivity","conventional"
"6599",0.0523525560295189,"transitivity","conventional"
"6600",0.0491985320785669,"transitivity","conventional"
"6601",0.0542748904302892,"transitivity","conventional"
"6602",0.0576174425124502,"transitivity","conventional"
"6603",0.0563762283103449,"transitivity","conventional"
